Mobile_Name,Mobile_Price,Rating,Image_URL
"Realme 7 (Mist White, 64 GB) (6 GB RAM)","₹13,999",3.5 out of 5 stars,https://m.media-amazon.com/images/I/31A7BDld35L._AC_UL320_.jpg
"Gionee A1 Lite (Black, 3GB RAM, 32GB Storage)","₹15,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71FECXAzWZL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹18,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Tecno Spark 5 Pro (Seabed Blue, 4GB RAM, 64GB Storage)","₹11,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81sXQ5gXL3L._AC_UL320_.jpg
"Redmi Note 8 Pro (Halo White, 6GB RAM, 128GB Storage with Helio G90T Processor)","₹15,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/61ACGAKmw3L._AC_UL320_.jpg
"Oppo F17 (Classic Silver, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹10,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81Nv7yT879L._AC_UL320_.jpg
"Vivo Y20 (Obsidian Black, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹13,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71SVzNmepQL._AC_UL320_.jpg
"Redmi Note 9 Pro Max (Glacier White, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Alexa Hands-Free","₹12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71usqWEJleL._AC_UL320_.jpg
"Vivo V19 Mystic Silver, 8GB RAM, 128GB Storage","₹16,499",4.3 out of 5 stars,https://m.media-amazon.com/images/I/61T9jicrIKL._AC_UL320_.jpg
"Redmi Note 8 (Cosmic Purple, 4GB RAM, 64GB Storage) | Snapdragon 665 Processor | 48 MP Quad Camera","₹11,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81+0t7kNmCL._AC_UL320_.jpg
"Vivo Y20i (Dawn White, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹15,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/717Emf13NSL._AC_UL320_.jpg
"OPPO A15s (Fancy White, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹14,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71UnRvRqfxL._AC_UL320_.jpg
"OPPO A53 (Fairy White, 4GB RAM, 64GB Storage)","₹19,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/71cnZVgDIoL._AC_UL320_.jpg
"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)","₹17,499",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81dFFSBIpxL._AC_UL320_.jpg
"Redmi Note 8 Pro (Shadow Black, 6GB RAM, 128GB Storage with Helio G90T Processor)","₹20,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/71eq+o0JBlL._AC_UL320_.jpg
mi poco x3 6gb 128gb blue,"₹13,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/81bGAxhmtoL._AC_UL320_.jpg
"Realme Narzo 20 Pro (Black Ninja, 8 GB RAM, 128 GB Storage)","₹15,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71pf3cHlQYL._AC_UL320_.jpg
"Samsung Galaxy A12 (Black,4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹14,990",3.9 out of 5 stars,https://m.media-amazon.com/images/I/91dUPqvXhbL._AC_UL320_.jpg
"Motorola E7 Plus (Misty Blue, 64 GB) (4 GB RAM)","₹19,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/31JY0TfJ7ZL._AC_UL320_.jpg
"Vivo Y20G (Obsidiant Black, 6GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹10,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/5108+4rkSEL._AC_UL320_.jpg
"OPPO A53 (Fancy Blue, 6GB RAM, 128GB Storage)","₹14,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/71QJyXZYPuL._AC_UL320_.jpg
"Coolpad Cool 6 Blue, 6GB RAM, 128GB Storage","₹10,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61jyh1JTIsL._AC_UL320_.jpg
"realme Narzo 20 Victory Blue, 4GB RAM, 128GB Storage","₹14,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/814EHBaMleL._AC_UL320_.jpg
"Samsung Galaxy A12 (Black,4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹11,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/91dUPqvXhbL._AC_UL320_.jpg
"Redmi Note 8 Pro (Electric Blue, 6GB RAM, 128GB Storage with Helio G90T Processor)","₹15,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/51da+8RxEWL._AC_UL320_.jpg
"Samsung Galaxy A12 (Blue,4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹16,490",3.9 out of 5 stars,https://m.media-amazon.com/images/I/91te-9mP2JL._AC_UL320_.jpg
"Samsung Galaxy A12 (Blue,4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹20,490",3.8 out of 5 stars,https://m.media-amazon.com/images/I/91te-9mP2JL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹13,180",3.8 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Nokia 3.4 (Charcoal, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹14,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61hB7i2DHFL._AC_UL320_.jpg
"Realme C12 (Power Blue, 64 GB) (4 GB RAM)","₹16,531",4.0 out of 5 stars,https://m.media-amazon.com/images/I/31X1+mh8zPL._AC_UL320_.jpg
"Realme C15 (Power Silver, 4GB RAM, 64GB Storage)","₹20,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/317RQHcH00L._AC_UL320_.jpg
"Realme Narzo 20 Pro (White Knight, 6 GB RAM, 64 GB Storage)","₹12,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/51sIOPfL-OL._AC_UL320_.jpg
"Vivo Y20G (Purist Blue, 4GB, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹16,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51YRlT-paHL._AC_UL320_.jpg
"POCO M3 (Cool Blue, 6GB RAM, 64GB Storage)","₹13,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81zpR-AecqL._AC_UL320_.jpg
"Redmi Note 8 Pro (Electric Blue, 6GB RAM, 64GB Storage with Helio G90T Processor)","₹18,990",3.9 out of 5 stars,https://m.media-amazon.com/images/I/51da+8RxEWL._AC_UL320_.jpg
"Oppo F17 (Navy Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹12,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81lDF673d9L._AC_UL320_.jpg
"Nokia 3.4 (Fjord, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹16,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61212mlHPVL._AC_UL320_.jpg
"Realme Narzo 20 Pro (Black Ninja, 6GB RAM, 64GB Storage)","₹17,990",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71pf3cHlQYL._AC_UL320_.jpg
"OPPO F17 (Dynamic Orange, 6GB RAM, 128GB Storage) Without Offer","₹21,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/31RxYjjgjVL._AC_UL320_.jpg
"realme Narzo 20 Victory Blue, 4GB RAM, 64GB Storage","₹19,990",4.5 out of 5 stars,https://m.media-amazon.com/images/I/814EHBaMleL._AC_UL320_.jpg
Samsung Galaxy M31 6GB 64GB (Ocean Blue),"₹24,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71qASdPKCrL._AC_UL320_.jpg
"Redmi Note 5 Pro (Gold, 6GB RAM, 64GB Storage)","₹16,490",4.3 out of 5 stars,https://m.media-amazon.com/images/I/41hZTUzp0uL._AC_UL320_.jpg
"MI Poco X3 (Shadow Gray, 6GB RAM / 128GB Storage)","₹20,490",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81UbmzpYyjL._AC_UL320_.jpg
"Realme Narzo 30A (Laser Blue, 4GB RAM, 64GB Storage)","₹16,500",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41DWmk7dY+L._AC_UL320_.jpg
"Vivo Y20A (Nebula Blue, 3GB, 64GB ) with No Cost EMI/Additional Exchange Offers","₹20,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/719ds5R-UbL._AC_UL320_.jpg
"Redmi Note 8 Pro (Halo White, 6GB RAM, 64GB Storage with Helio G90T Processor)","₹17,499",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61ACGAKmw3L._AC_UL320_.jpg
"Oppo A15s (Dynamic Black, 4GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers, CPH2179","₹20,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/7136zgtNmJL._AC_UL320_.jpg
"Samsung Galaxy A21S Blue, 6GB RAM, 64GB Storage","₹10,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/811RH5e-snL._AC_UL320_.jpg
"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 64GB Storage with Helio G90T Processor)","₹12,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81dFFSBIpxL._AC_UL320_.jpg
"Oppo F17 (Dynamic Orange, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹5,895",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81-xJ79cnjL._AC_UL320_.jpg
"OPPO A53 (Electric Black, 6GB RAM, 128GB Storage)","₹15,933",4.0 out of 5 stars,https://m.media-amazon.com/images/I/71pu5oj8MvL._AC_UL320_.jpg
"realme Narzo 20A Glory Silver, 4GB, 64GB","₹13,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/41DSxCNKA-L._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹17,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Vivo Y20G (Obsidiant Black, 4GB, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹14,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/5108+4rkSEL._AC_UL320_.jpg
"Redmi Note 8 Pro (Shadow Black, 6GB RAM, 64GB Storage with Helio G90T Processor)","₹18,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/71eq+o0JBlL._AC_UL320_.jpg
"Redmi Note 8 (Moonlight White, 6GB RAM, 128GB Storage)","₹19,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61K6JcPwbQL._AC_UL320_.jpg
"POCO M3 (Power Black, 6GB RAM,128GB Storage)","₹24,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/819tyWhY0iL._AC_UL320_.jpg
"Oppo A15s (Fancy White, 4GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers (CPH2179)","₹18,990",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71TdXNLT1FL._AC_UL320_.jpg
"Realme Narzo 30 Pro 5G (Sword Black, 6GB RAM, 64GB Storage)","₹20,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/51KLInS93lL._AC_UL320_.jpg
"Realme 6 Pro (Lightning Red, 128 GB) (8 GB RAM)","₹12,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/318pTycTWKL._AC_UL320_.jpg
"Nokia 3.4 (Dusk, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹16,990",3.1 out of 5 stars,https://m.media-amazon.com/images/I/7166xlyA4zL._AC_UL320_.jpg
"Nokia 2720 Flip, 4GB, Snapdragon 205, Dual Sim (Black)","₹10,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61KLAUhrkJL._AC_UL320_.jpg
"Mi Redmi 4 (Gold, 64GB)","₹14,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61sMiVHbQPL._AC_UL320_.jpg
"Vivo Y19 (Spring White, 4GB RAM, 128GB Storage)","₹11,490",4.3 out of 5 stars,https://m.media-amazon.com/images/I/61hjQVoB65L._AC_UL320_.jpg
"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) + OPPO ENCO M31 Wireless in-Ear Earphone with Mic (Black)","₹13,990",3.6 out of 5 stars,https://m.media-amazon.com/images/I/71Au1buLoyL._AC_UL320_.jpg
"LG W30 PRO with 16MP Front Camera (Midnight Purple, 4GB RAM, 64GB Storage, SD 632)","₹13,999",4.4 out of 5 stars,https://m.media-amazon.com/images/I/71uGY3xvkRL._AC_UL320_.jpg
"Vivo U20 (Blazing Blue, Snapdragon 675 AIE, 6GB RAM, 64GB","₹17,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/5146hJBeZqL._AC_UL320_.jpg
"Redmi Note 5 Pro (Gold, 4GB RAM, 64GB Storage)","₹11,490",3.9 out of 5 stars,https://m.media-amazon.com/images/I/41hZTUzp0uL._AC_UL320_.jpg
"Nokia 4.2 (Black, 3GB RAM, 32GB Storage)","₹15,490",4.0 out of 5 stars,https://m.media-amazon.com/images/I/81YTUmk8zCL._AC_UL320_.jpg
"Realme Narzo 20 (Glory Sliver, 4GB RAM, 128GB Storage)","₹11,490",5.0 out of 5 stars,https://m.media-amazon.com/images/I/81uC4H7utRL._AC_UL320_.jpg
Realme Narzo 30A (64 GB 4 GB Laser Black),"₹13,990",3.9 out of 5 stars,https://m.media-amazon.com/images/I/41QUy7YzH+L._AC_UL320_.jpg
"Xiaomi Mi A2 (Gold, 4GB RAM, 64GB Storage)","₹12,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/91zwD+7G9zL._AC_UL320_.jpg
"realme 7i , 4GB RAM, 64GB Storage","₹15,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41erMp7DrmL._AC_UL320_.jpg
"POCO M3 (Cool Blue, 6GB RAM,128GB Storage)","₹10,967",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81zpR-AecqL._AC_UL320_.jpg
"Motorola G9 (Sapphire Blue, 64 GB) (4 GB RAM)","₹13,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/51OOGvwG1GL._AC_UL320_.jpg
"Infinix Hot 10 (Ocean Wave, 6 GB RAM / 128 GB Storage)","₹12,989",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71gDtUb8+sL._AC_UL320_.jpg
"Infinix s5pro (4 GB RAM, 64GB ROM, Sea Blue)","₹16,000",3.8 out of 5 stars,https://m.media-amazon.com/images/I/31FHkyliNkL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹13,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"OPPO A53 (Fairy White, 6GB RAM, 128GB Storage)","₹17,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71cnZVgDIoL._AC_UL320_.jpg
"Realme Narzo 10 (That White, 4GB RAM, 128GB Storage)","₹11,499",3.3 out of 5 stars,https://m.media-amazon.com/images/I/7180OyK04BL._AC_UL320_.jpg
"(Renewed) OnePlus 6 (Mirror Black, 6GB RAM, 64GB Storage)","₹13,390",4.3 out of 5 stars,https://m.media-amazon.com/images/I/515ES6HyAJL._AC_UL320_.jpg
"Redmi Note 8 Pro (Shadow Black, 8GB RAM, 128GB Storage with Helio G90T Processor)","₹11,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/71eq+o0JBlL._AC_UL320_.jpg
"Coolpad Cool 6 (Silver,6GB RAM,128GB Storage) -21MP Front Pop-up & 48MP Triple Rear Camera","₹15,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/61R1y8EotxL._AC_UL320_.jpg
"MI Poco M2 Pro (Green and Greener, 4GB RAM, 64GB Storage)","₹17,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/81w3UsCHEtL._AC_UL320_.jpg
"Motorola G5s Plus (Blush Gold, 64GB)","₹23,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/61Hu0y2surL._AC_UL320_.jpg
"realme 7i Fusion Green, 4GB RAM, 64GB Storage","₹17,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61CIORARpuL._AC_UL320_.jpg
"Samsung Galaxy A21s (Blue, 6GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹21,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/811RH5e-snL._AC_UL320_.jpg
"Poco F1 by Xiaomi (Steel Blue, 6GB RAM, SD 845, 128GB Storage)","₹14,779",5.0 out of 5 stars,https://m.media-amazon.com/images/I/51SXBFFu9wL._AC_UL320_.jpg
"Vivo V19 (Mystic Silver, 8GB RAM, 128GB Storage)","₹17,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41yl8mJHtfL._AC_UL320_.jpg
"Redmi Y2 (Black, 4GB RAM, 64GB Storage)","₹6,499",3.9 out of 5 stars,https://m.media-amazon.com/images/I/719shd+aqrL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy F41 (Fusion Green, 6GB RAM, 64GB Storage)","₹8,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51Fkv8LOxYL._AC_UL320_.jpg
"Moto E5 Plus (Black, 3GB RAM, 32GB Storage)","₹10,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81itIGQ7muL._AC_UL320_.jpg
"POCO M3 (Power Black, 6GB RAM, 64GB Storage)","₹12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/819tyWhY0iL._AC_UL320_.jpg
"Redmi Note 8 Pro (Halo White, 8GB RAM, 128GB Storage with Helio G90T Processor)","₹9,299",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61ACGAKmw3L._AC_UL320_.jpg
"Vivo Y20A (Dawn White, 3GB, 64GB ) with No Cost EMI/Additional Exchange Offers","₹11,499",4.5 out of 5 stars,https://m.media-amazon.com/images/I/71OjAKA1qsL._AC_UL320_.jpg
Nokia 2.4 Charcoal Colour,"₹16,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61SsbmaTJPL._AC_UL320_.jpg
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"₹20,990",3.9 out of 5 stars,https://m.media-amazon.com/images/I/31Ag98vEupL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy F41 (Fusion Black, 6GB RAM, 128GB Storage)","₹13,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/51oejnroU8L._AC_UL320_.jpg
Samsung Galaxy M31 6GB 64GB (Space Black),"₹17,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61ONmF+7EHL._AC_UL320_.jpg
"Samsung Galaxy A21s (Black, 6GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹19,977",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81zb1bxd6NL._AC_UL320_.jpg
"Samsung Galaxy A12 (White,4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹30,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/91C59JQuC2L._AC_UL320_.jpg
"Samsung Galaxy A21s (White, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹11,490",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81-5NsP8laL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹15,490",3.4 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"MI Poco M2 (Pitch Black, 6GB RAM, 128GB Storage)","₹11,490",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71s8YAScnBL._AC_UL320_.jpg
"MI Poco M2 (Pitch Black, 6GB RAM, 64GB Storage)","₹13,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71s8YAScnBL._AC_UL320_.jpg
"Moto G Plus, 4th Gen (White, 32 GB)","₹12,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81voLtCcvQL._AC_UL320_.jpg
"Motorola G9 Power (Electric Violet, 4GB RAM, 64GB Storage)","₹15,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/710l-it0ZIL._AC_UL320_.jpg
"Vivo S1Pro (Dreamy White, 8GB RAM, 128GB Storage) Without Offer","₹12,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/51IkqCGcIQL._AC_UL320_.jpg
"Oppo A5s (Blue, 4GB RAM, 64GB Storage)","₹13,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81uJLUPkbvL._AC_UL320_.jpg
"TECNO Spark 5 (Ice Jadeite, 2GB RAM, 32GB Storage)","₹9,989",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71frzZleFlL._AC_UL320_.jpg
"Realme Narzo 20 Pro (White Knight, 8 GB RAM, 128 GB Storage)","₹12,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/51sIOPfL-OL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy M31s (Mirage Blue, 8GB RAM, 128GB Storage)","₹14,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/51BlogswCdL._AC_UL320_.jpg
"Samsung Galaxy A12 (White,4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹18,990",4.7 out of 5 stars,https://m.media-amazon.com/images/I/91C59JQuC2L._AC_UL320_.jpg
"Vivo S1Pro (Jazzy Blue, 8GB RAM, 128GB Storage) Without Offer","₹15,490",4.1 out of 5 stars,https://m.media-amazon.com/images/I/51k5RDo22UL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy F41 (Fusion Blue, 6GB RAM, 64GB Storage)","₹17,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/51hrxoJdNBL._AC_UL320_.jpg
"Samsung Galaxy A12 (Black,4GB RAM, 64GB Storage) Without Offers","₹11,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/91dUPqvXhbL._AC_UL320_.jpg
"Poco F1 by Xiaomi (Rosso Red, 6GB RAM, SD 845, 128GB Storage)","₹16,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/812MBICsvnL._AC_UL320_.jpg
"Micromax in Note 1 (White, 4GB RAM, 64GB Storage)","₹13,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61x9C01jSIL._AC_UL320_.jpg
"MI Poco M2 (Brick Red, 6GB RAM, 128GB Storage)","₹14,999",3.2 out of 5 stars,https://m.media-amazon.com/images/I/81UQWt+8PEL._AC_UL320_.jpg
Infinix Hot 9 Pro Quetzal Cyan,"₹13,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/31Gy5TvTGSL._AC_UL320_.jpg
"(Renewed) POCO X2 (Matrix Purple, 6GB RAM, 128GB Storage)","₹14,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/510Q7p57ZfL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Aurora Blue, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹12,999",3.4 out of 5 stars,https://m.media-amazon.com/images/I/61cGTOI9l5L._AC_UL320_.jpg
"MI Poco M2 (Brick Red, 6GB RAM, 64GB Storage)","₹13,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81UQWt+8PEL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 (Arctic White, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL","₹10,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/51l392VduoL._AC_UL320_.jpg
"Mi A2 (Blue, 4GB RAM, 64GB Storage)","₹12,999",1.0 out of 5 stars,https://m.media-amazon.com/images/I/91XRU7pm+PL._AC_UL320_.jpg
"realme Narzo 20 Glory Sliver, 4GB RAM, 64GB Storage","₹11,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81uC4H7utRL._AC_UL320_.jpg
"LG W30 PRO with 16MP Front Camera (Midnight Blue, 4GB RAM, 64GB Storage, SD 632)","₹13,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/613k1WZ4psL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹12,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"MI Poco M2 (Slate Blue, 6GB RAM, 64GB Storage)","₹16,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81cSHDyccxL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 (Aqua Green, 6GB RAM, 128GB Storage) - 48MP Quad Camera & Full HD+ Display","₹16,900",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71+HWq3N3mL._AC_UL320_.jpg
"Note 7 Pro (Neptune Blue, 64GB, 4GB RAM)","₹16,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81kra24lW5L._AC_UL320_.jpg
"Realme 6 (Comet White, 64 GB) (6 GB RAM)","₹18,490",4.2 out of 5 stars,https://m.media-amazon.com/images/I/31JD1SHMjnL._AC_UL320_.jpg
"OPPO A5 (Diamond Red, 4GB, 64GB Storage)","₹22,990",4.8 out of 5 stars,https://m.media-amazon.com/images/I/418mTVe8RQL._AC_UL320_.jpg
"(Renewed) Redmi 9 Prime (Matte Black, 4GB RAM, 128GB Storage) - Full HD+ Display & AI Quad Camera","₹11,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61LubIpUADL._AC_UL320_.jpg
"Samsung Galaxy A21s (Silver, 6GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹13,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81c8uGDLLjL._AC_UL320_.jpg
"Realme C15 (Power Blue, 4GB RAM, 64GB Storage)","₹16,984",4.3 out of 5 stars,https://m.media-amazon.com/images/I/31vWP0YONmL._AC_UL320_.jpg
Tecno Pova (6GB+128GB) (Magic Blue),"₹20,990",3.0 out of 5 stars,https://m.media-amazon.com/images/I/51E35kQRI+L._AC_UL320_.jpg
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"₹15,450",2.4 out of 5 stars,https://m.media-amazon.com/images/I/31yW27dKYtL._AC_UL320_.jpg
"Note 7 Pro (Space Black, 64GB, 4GB RAM)","₹18,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81WcjrSQGBL._AC_UL320_.jpg
Tecno Pova (4GB+64GB) (Speed Purple),"₹11,720",3.9 out of 5 stars,https://m.media-amazon.com/images/I/91CeiukG2XL._AC_UL320_.jpg
T Tecno Pova (4GB+64GB) (Magic Blue),"₹15,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/41JpR-7GzVL._AC_UL320_.jpg
"Samsung Galaxy M01s (Blue, 3GB RAM, 32GB Storage) Without Offer","₹11,490",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61c3a3blT6L._AC_UL320_.jpg
